hospital_key,hospital_register_num,hospital_name,hospital_category,hospital_si,hospital_gu,hospital_dong,hospital_ceo,hospital_address,hospital_nation
BE_LiST21-0221,366,미켈란치과병원,치과병원,서울특별시,강남구,대치2동,박승희외2명,서울특별시 강남구 대치동 945,"일본,중국,"
BE_LiST21-0222,375,스타28치과의원,치과의원,서울특별시,강남구,역삼1동,박봉규,"서울특별시 강남구 강남대로 446(역삼동, 한일빌딩 8층)","미국,일본,중국,몽골,"
BE_LiST21-0223,381,제일정형외과병원,병원,서울특별시,강남구,역삼2동,정현기외1명,서울특별시 강남구 역삼동 708-4,"미국,일본,중국,"
BE_LiST21-0224,382,(학)가톨릭대학교서울성모병원,상급종합병원,서울특별시,서초구,반포4동,승기배,서울특별시 서초구 반포대로 222,"미국,러시아,"
BE_LiST21-0225,385,예미원피부과,의원,서울특별시,강남구,대치1동,안희태외1명,서울특별시 강남구 대치동 651 예천시티,"미국,일본,중국,"
BE_LiST21-0226,389,라일락BLC의원,의원,서울특별시,강남구,신사동,성기수,서울특별시 강남구 신사동 583-3 제이비미소빌딩 201호,"미국,중국,"
BE_LiST21-0227,393,한사랑노노의원,의원,서울특별시,강남구,신사동,최미숙,서울특별시 강남구 압구정로 162(신사동),
BE_LiST21-0228,395,라마르의원,의원,서울특별시,중구,명동,김상혁,서울특별시 중구 명동1가 59-25 원빌딩 3층,"미국,일본,중국,"
BE_LiST21-0229,400,차이정성형외과,의원,서울특별시,강남구,대치2동,차진한외2명,서울특별시 강남구 대치동 945-2 세명빌딩 602호,"미국,일본,중국,"
BE_LiST21-0524,1632,우리한의원,한의원,서울특별시,마포구,아현동,김수범,서울특별시 마포구 공덕동 371 삼성아파트상가2층,
BE_LiST21-0525,1633,강남힘찬병원,병원,서울특별시,송파구,송파1동,정광암,서울특별시 송파구 백제고분로 407 (송파동),
BE_LiST21-0526,1638,네이처피부과의원,의원,서울특별시,강남구,청담동,한광호,"서울특별시 강남구 압구정로 435 (청담동,3층)",
BE_LiST21-0528,1643,더재활의학과의원,의원,서울특별시,중구,장충동,김명신,"서울특별시 중구 동호로 249 (장충동2가,신라호텔3층 더클리닉)",
BE_LiST21-0529,1645,자혜당한의원,한의원,서울특별시,중구,소공동,이인수,서울특별시 중구 북창동 35번지 7층,
BE_LiST21-0530,1653,보셀르의원,의원,서울특별시,강남구,압구정동,서운영,서울특별시 강남구 도산대로53길 13 (신사동),"중국,"
BE_LiST21-0531,1655,의료법인)을지병원,종합병원,서울특별시,노원구,하계1동,홍성희,서울특별시 노원구 한글비석로 68 (하계동),
BE_LiST21-0532,1657,피오나여성의원,의원,서울특별시,노원구,상계2동,민주영,서울특별시 노원구 상계2동 337번지 다나프라자 3층,
BE_LiST21-0533,1658,엔아이성형외과의원,의원,서울특별시,서초구,서초4동,정영하,서울특별시 서초구 서초4동 1306번지 8호 대동빌딩 8층,
BE_LiST21-0534,1661,소리이비인후과의원,의원,서울특별시,강남구,세곡동,박홍준,"서울특별시 강남구 청담2동 46-16 (2,4,5층)",
BE_LiST21-0535,1663,강서송도병원,병원,서울특별시,강서구,등촌3동,김칠석,서울특별시 강서구 등촌3동 669번지 1호,
BE_LiST21-0536,1667,브라이트치과의원,치과의원,서울특별시,용산구,한남동,구완회,"서울특별시 용산구 한남대로42길 59 (한남동, 5층)",
BE_LiST21-0951,2696,그린몰치과의원,치과의원,서울특별시,강남구,신사동,김진욱,"서울특별시 강남구 강남대로 628, 비율라빌딩2층(신사동)",
BE_LiST21-0952,2685,맑은얼굴 참진 한의원,한의원,서울특별시,강남구,역삼1동,이진혁,"서울특별시 강남구 역삼동 741-12, 참진빌딩 5~6층",
BE_LiST21-0953,2699,생명마루한의원,한의원,서울특별시,성동구,금호2.3가동,방민우,"서울특별시 성동구 금호동3가 1331 두산아파트상가 동108호,109호",
BE_LiST21-0954,2695,라인피부과의원,의원,서울특별시,서초구,반포1동,"채구석,장인강","서울특별시 서초구 반포동 707-2, 3층",
BE_LiST21-0955,2692,반룡인수한의원,한의원,서울특별시,강남구,논현2동,한태영,서울특별시 강남구 논현동 111-24 아이큐빌딩2층,
BE_LiST21-0956,2710,독일미치과의원,치과의원,서울특별시,강남구,압구정동,윤양하,"서울특별시 강남구 신사동619, 수성빌딩 2층",
BE_LiST21-0957,2767,킨플란트치과의원,치과의원,서울특별시,영등포구,당산2동,권재성,"서울특별시 영등포구 당산로 159,휘선빌딩3층",
BE_LiST21-0958,2731,압구정와이앤티성형외과의원,의원,서울특별시,강남구,신사동,유중석,서울특별시 강남구 신사동 575 극동스포츠센터 B동 4층,
BE_LiST21-0959,2726,예스병원,병원,서울특별시,구로구,구로2동,김훈수외1명,서울특별시 구로구 구로동로 147,
BE_LiST21-0960,2736,사랑의병원,병원,서울특별시,관악구,조원동,이기연,서울특별시 관악구 봉천7동 1664-1,
BE_LiST21-0963,2717,스마일어게인치과의원,치과의원,서울특별시,강남구,역삼1동,오창옥,서울특별시 강남구 테헤란로 121 7층(역삼동),
BE_LiST21-0964,2712,에버성형외과의원,의원,서울특별시,강남구,신사동,박영오,서울특별시 강남구 신사동 583-3,
BE_LiST21-0965,2733,명작의원,의원,서울특별시,강남구,청담동,박준한,"서울특별시 강남구 청담동 87-10, 3층",
BE_LiST21-0966,2729,예미안치과의원,치과의원,서울특별시,동대문구,장안1동,강종오,"서울특별시 동대문구 장한로3, 3층(장안동)",
BE_LiST21-0967,2734,붓기한의원,한의원,서울특별시,강남구,논현1동,장석원,서울특별시 강남구 논현1동3-2청호빌딩 11층,
BE_LiST21-0969,2727,강남아이원안과의원,의원,서울특별시,강남구,논현1동,장규진,"서울특별시 강남구 강남대로 476,어반하이브빌딩6층(논현동)",
BE_LiST21-0970,2732,담소유외과의원,의원,서울특별시,강남구,논현2동,이성열,"서울특별시 강남구 봉은사로 213 센트럴타워 5,6,7,8층",
BE_LiST21-0971,2741,보스톤치과의원,치과의원,서울특별시,종로구,종로1.2.3.4가동,김지한,"서울특별시 종로구 청계천로 71, 7층(관철동)",
BE_LiST21-0972,3035,청담유성형외과의원,의원,서울특별시,강남구,청담동,양동준외1명,"서울특별시 강남구 삼성로145길 6, 2,3층(청담동)","중국,"
BE_LiST21-0973,3056,로덴치과의원,치과의원,서울특별시,강남구,논현2동,조영환외1명,"서울특별시 강남구 학동로 337, M타워5층(논현동)",
BE_LiST21-0974,3064,고당한의원,한의원,서울특별시,중구,약수동,김진수,서울특별시 중구 신당 844 남산타운아 5상가 220,동남아
BE_LiST21-0977,3069,아카데미한의원,한의원,서울특별시,관악구,신림동,조성태,서울특별시 관악구 남부순환로 1623 (신림동),
BE_LiST21-0980,3067,본디올홍제한의원,한의원,서울특별시,서초구,서초3동,정행규외1명,"서울특별시 서초구 효령로 237 (서초동,서초한신리빙타워1층101호,102호,108호)",
BE_LiST21-0981,3054,서울성심병원,종합병원,서울특별시,동대문구,청량리동,이송,서울특별시 동대문구 왕산로 259 (청량리동),
BE_LiST21-0982,3088,(학) 을지학원 강남을지병원,병원,서울특별시,강남구,논현2동,목영준,서울특별시 강남구 도산대로 202(논현동 강남을지병원),
BE_LiST21-0983,3081,청담동안의원,의원,서울특별시,강남구,논현2동,주동준,"서울특별시 강남구 도산대로 318, SB-TOWER 501호",
BE_LiST21-0984,3079,아이페이스성형외과의원,의원,서울특별시,강남구,논현1동,김범진,"서울특별시 강남구 도산대로 134, 페이토빌딩7층(논현동)","미국,일본,러시아,중동,"
BE_LiST21-0985,3058,제이엘피부과의원,의원,서울특별시,강남구,압구정동,박훈,"서울특별시 강남구 도산대로 307, 801호(신사동)",
BE_LiST21-0986,3118,주작나무한의원,한의원,서울특별시,동작구,상도3동,권혁성/신상태,서울특별시 동작구 상도3동 325-21번지 1층 주작나무한의원,
BE_LiST21-0988,3073,럭쎌의원,의원,서울특별시,강남구,청담동,김홍승,"서울특별시 강남구 영동대로 701, 베네빌딩4층(청담동)",
BE_LiST21-0989,3097,어필성형외과의원,의원,서울특별시,서초구,서초4동,조동필,서울특별시 서초구 강남대로 429 유창빌딩6층(서초동),
BE_LiST21-0990,3569,서래퓨어의원,의원,서울특별시,서초구,반포4동,이상영,서울 서초구 반포4동 91-1 아이비하우스 3층,
BE_LiST21-0991,3063,에스지하나의원,의원,서울특별시,성동구,용답동,동성희,"서울특별시 성동구 천호대로 320 (용답동,장안빌딩3층)",
BE_LiST21-0992,3086,본산부인과의원,의원,서울특별시,종로구,종로1.2.3.4가동,여경아 외 1명,"서울특별시 종로구 종로12길 21, 평구빌딩4층(관철동)",
BE_LiST21-0993,2999,서울성형외과의원,의원,서울특별시,강남구,신사동,최중혁,"서울특별시 강남구 신사동 582-9, 3층",
BE_LiST21-1036,3167,부산한의원,한의원,서울특별시,동대문구,제기동,김홍율,서울특별시 동대문구 제기동 1138,
BE_LiST21-1037,3166,시카고치과의원,치과의원,서울특별시,강남구,청담동,이준석,"서울특별시 강남구 삼성로 741 (청담동,덕암빌딩2층)",
BE_LiST21-1038,3168,이규호 모아름 의원,의원,서울특별시,강남구,신사동,이규호,"서울특별시 강남구 강남대로 616 (신사동,10층1001호)",
BE_LiST21-1040,3143,유셀의원,의원,서울특별시,서초구,서초4동,최경춘,"서울특별시 서초구 서초대로77길 25 (서초동, 경일빌딩7층)",
BE_LiST21-1041,3175,사랑이아프니치과의원,치과의원,서울특별시,강남구,역삼1동,김항진,"서울특별시 강남구 봉은사로4길 36(역삼동, 운현빌딩1동5층)",
BE_LiST21-1042,3153,연세세인트성형외과의원,의원,서울특별시,강남구,압구정동,황지훈,"서울특별시 강남구 선릉로153길 13 (신사동, 한조빌딩2층)",
BE_LiST21-1043,3154,김연진의 퓨린피부과의원,의원,서울특별시,서초구,반포1동,김연진,"서울특별시 서초구 반포동 20-45 반포자이프라자4층 401, 416호",
BE_LiST21-1044,3169,제이제이비뇨기과,의원,서울특별시,강남구,도곡1동,강태진,"서울특별시 강남구 강남대로 238(도곡동, 송암빌딩 13층일부, 14층)",
BE_LiST21-1045,3170,미체원여성의원,의원,서울특별시,강남구,청담동,고영익,"서울특별시 강남구 삼성로 726 (청담동,경원빌딩5층)",
BE_LiST21-1046,3178,루비의원,의원,서울특별시,중구,명동,최성환,"서울특별시 중구 명동8길 21 -5 (명동2가,해암빌딩5층)",
BE_LiST21-1048,3208,에스원성형외과의원,의원,서울특별시,강남구,신사동,노복균,서울 강남구 압구정로28길 22-5 (신사동 정진빌딩4층),
BE_LiST21-1049,3228,강서나누리병원,병원,서울특별시,강서구,화곡1동,박정현,서울특별시 강서구 화곡동 377-8,
BE_LiST21-1050,3189,작은얼굴성형외과,의원,서울특별시,서초구,잠원동,장호,"서울특별시 서초구 강남대로 605(잠원동, 휴먼타워 13층 및 1202호)",
BE_LiST21-1051,3213,경희효전한의원,한의원,서울특별시,용산구,한남동,송정화,"서울특별시 용산구 독서당로 81 (한남동, 402호)",
BE_LiST21-1052,3238,글로리서울안과의원,의원,서울특별시,강남구,역삼1동,구오섭외2명,"서울특별시 강남구 테헤란로 109 (역삼동,강남제일빌딩2층)",
BE_LiST21-1053,3233,수플란트치과병원,치과병원,서울특별시,강남구,압구정동,김선영,서울특별시 강남구 신사동 665-1 한양타운 3층,
BE_LiST21-1054,3217,지오성형외과의원,의원,서울특별시,강남구,압구정동,차지훈외1명,"서울 강남구 압구정로 30길 51, 601호(신사동, I.S.A빌딩6층)",
BE_LiST21-1055,3231,한현언성형외과,의원,서울특별시,동작구,신대방1동,한현언,서울특별시 동작구 시흥대로 676 (신대방동),"미국,중국,"
BE_LiST21-1056,3222,압구정서울성형외과의원,의원,서울특별시,강남구,압구정동,이민구,서울특별시 강남구 논현로 840 (신사동),"중국,"
BE_LiST21-1057,3196,골드만 비뇨기과의원,의원,서울특별시,중구,회현동,김태헌,"서울특별시 중구 세종대로 23, 3층(남대문로5가,창화빌딩)",
BE_LiST21-1058,3237,소중한 의원,의원,서울특별시,금천구,가산동,박근모,"서울특별시 금천구 디지털로9길 68(가산동,대륭포스트타워5차3층)",
BE_LiST21-1059,3171,탑페이스성형외과의원,의원,서울특별시,강남구,압구정동,심재선,"서울특별시 강남구 논현로 842(신사동,압구정빌딩4층)",
BE_LiST21-1060,3173,창덕궁한의원,한의원,서울특별시,종로구,종로1.2.3.4가동,최주리,"서울특별시 종로구 돈화문로 85(와룡동, 지하1층)",
BE_LiST21-1061,3227,명동연세이비인후과의원,의원,서울특별시,중구,명동,유신영,"서울특별시 중구 명동길 19 (명동1가,뉴서울빌딩5층)",
BE_LiST21-1063,3218,순플러스성형외과의원,의원,서울특별시,강남구,신사동,김순동,"서울특별시 강남구 압구정로28길 25 (신사동,동심빌딩4층)",
BE_LiST21-1064,3215,재돈성형외과의원,의원,서울특별시,강남구,신사동,서재돈,서울특별시 강남구 논현로175길 19 (신사동),"일본,중국,몽골,"
BE_LiST21-1065,3195,(의) 성광의료재단 강남차의원,의원,서울특별시,강남구,역삼1동,차경섭,서울특별시 강남구 역삼동 605,
BE_LiST21-1066,3209,ST성형외과의원,의원,서울특별시,강남구,압구정동,김상태,"서울특별시 강남구 논현로 816(신사동,ICL빌딩5층)",
BE_LiST21-1067,3229,아삭치과의원,치과의원,서울특별시,강남구,역삼1동,이완수,"서울특별시 강남구 강남대로84길 6, 3층(역삼동,역삼빌딩)",
